Acceleration;Braking;Steering;Clutch;Gear; Gear; SpeedX;TrackPosition;Angle;Track_1;Track_2;Track_3;Track_4;Track_5;Track_6;Track_7;Track_8;Track_9;Track_10;Track_11;Track_12;Track_13;Track_14;Track_15;Track_16;Track_17;Track_18;Track_19
1.0;0.0;-0.014464353211224079;0.0;4;4;181.695;-0.217946;0.0226986;730.948;760.004;957.333;125.956;196.336;240.628;310.314;441.543;64.117;695.149;749.138;966.023;524.893;215.295;144.913;81.531;606.977;483.391;469.356
1.0;0.0;-0.01614360883831978;0.0;4;4;182.016;-0.220039;0.0186065;732.144;760.444;955.737;125.476;194.864;238.515;308.263;44.04;63.849;691.586;744.827;959.615;525.858;220.496;146.561;818.102;607.445;482.596;46.806
1.0;0.0;-0.018859749659895897;0.0;4;4;182.338;-0.22142;0.0139087;732.921;760.324;953.146;124.831;193.066;236.094;305.659;438.069;633.886;686.118;738.621;951.308;535.501;226.343;148.754;822.499;608.815;482.327;467.194
1.0;0.0;-0.022212248295545578;0.0;4;4;182.659;-0.222087;0.00896144;733.281;759.729;949.871;124.092;191.115;233.612;30.292;435.411;628.615;680.001;73.177;942.351;559.661;232.144;151.329;828.057;610.897;482.547;466.766
1.0;0.0;-0.08691617846488953;0.0;4;4;182.98;-0.221972;0.00403798;733.189;758.678;946.068;123.293;189.107;231.214;30.03;432.962;623.428;673.978;725.029;933.512;120.194;23.756;154.193;834.559;613.625;483.257;46.682
1.0;0.0;-0.087557852268219;0.0;4;4;183.287;-0.22124;5,72E+01;732.744;757.541;942.907;122.669;187.616;229.777;299.318;433.956;622.366;672.149;722.532;929.077;119.611;240.393;156.475;839.982;616.099;484.173;467.256
1.0;0.0;-0.02331448532640934;0.0;4;4;183.587;-0.220088;-5,96E+01;732.053;756.596;94.113;122.364;187.088;229.869;300.983;440.667;627.656;676.799;726.618;931.523;533.309;23.943;157.534;842.903;617.683;485.049;467.947
1.0;0.0;-0.020369958132505417;0.0;4;4;183.899;-0.218371;-0.00173867;731.024;755.313;93.897;122.014;186.684;230.142;30.298;448.262;632.853;681.403;73.07;93.407;496.708;238.174;158.577;846.389;619.688;486.273;468.979
1.0;0.0;-0.019954891875386238;0.0;4;4;184.215;-0.215942;-0.00436795;729.572;753.309;935.187;121.368;185.763;229.594;303.517;452.403;633.676;681.604;730.353;932.073;484.968;238.797;160.337;852.726;62.311;488.144;470.439
1.0;0.0;-0.021117720752954483;0.0;4;4;184.532;-0.212845;-0.00801265;727.728;750.704;93.018;120.508;184.513;228.502;303.061;453.698;631.578;678.862;727.034;927.005;48.351;240.529;162.507;861.309;627.668;490.586;472.308
1.0;0.0;-0.023318754509091377;0.0;4;4;184.85;-0.209038;-0.0123352;725.476;747.557;924.209;119.493;183.078;227.096;302.008;453.213;627.676;67.43;721.878;920.025;490.115;24.284;164.872;871.756;633.219;493.578;474.615
1.0;0.0;-0.026215730234980583;0.0;4;4;185.168;-0.204531;-0.0169915;722.818;743.936;917.544;118.375;181.593;225.583;300.721;45.181;622.889;668.846;715.819;912.108;508.084;245.295;167.246;883.672;639.597;49.707;477.351
1.0;0.0;-0.09036135673522949;0.0;4;4;185.486;-0.199285;-0.0216643;719.733;739.882;910.364;117.203;180.171;224.148;29.954;450.204;618.006;663.306;709.684;904.118;116.221;247.516;16.946;896.724;646.671;50.105;480.545
1.0;0.0;-0.09116040915250778;0.0;4;4;185.789;-0.193453;-0.0250152;716.286;73.571;903.694;116.261;179.377;223.688;300.107;451.392;616.486;661.229;707.101;899.944;115.682;24.77;170.665;908.673;653.499;505.225;484.084
1.0;0.0;-0.02725399099290371;0.0;4;4;186.084;-0.187197;-0.0261755;712.552;731.664;898.223;115.719;179.615;22.486;303.666;457.201;620.505;664.861;71.038;902.109;486.108;244.783;170.318;916.665;65.936;509.329;487.854
1.0;0.0;-0.02450963668525219;0.0;4;4;186.392;-0.180367;-0.027226;70.847;727.283;892.403;115.263;180.027;226.305;307.759;462.895;624.577;668.581;713.774;904.471;454.064;241.677;169.763;923.493;665.651;513.781;491.966
1.0;0.0;-0.024033749476075172;0.0;4;4;186.704;-0.172869;-0.0296816;704.018;722.262;885.634;114.665;179.973;226.973;310.395;465.285;624.957;668.531;713.323;902.751;443.229;240.158;16.988;931.545;67.333;518.885;496.504
1.0;0.0;-0.02499954029917717;0.0;4;4;187.018;-0.164703;-0.0331683;699.191;716.678;878.697;113.987;179.612;227.114;312.003;46.539;62.279;665.872;710.214;898.191;44.182;239.608;170.399;940.203;681.263;52.459;501.462
1.0;0.0;-0.02689245529472828;0.0;4;4;187.332;-0.155863;-0.0372847;69.398;710.599;87.185;113.282;179.096;226.967;313.018;464.068;619.041;66.16;705.454;891.863;44.764;239.556;171.105;94.891;688.977;530.843;506.845
1.0;0.0;-0.029404137283563614;0.0;4;4;187.647;-0.146324;-0.0417216;688.368;704.236;865.278;112.593;178.544;22.673;31.381;461.969;614.462;656.481;699.833;884.611;462.959;239.662;171.835;957.263;696.309;537.359;512.666
1.0;0.0;-0.09499829262495041;0.0;4;4;187.962;-0.136143;-0.0438104;68.234;698.209;859.129;111.953;178.057;226.568;314.526;459.598;60.964;651.118;693.968;87.71;112.642;239.664;172.463;964.934;703.126;543.498;518.812
1.0;0.0;-0.09588364511728287;0.0;4;4;188.261;-0.126462;-0.0398209;676.413;692.878;85.443;11.158;178.257;227.516;316.803;459.642;607.792;648.844;691.295;873.119;112.14;238.065;172.217;969.681;70.842;548.902;524.539
1.0;0.0;-0.030075814574956894;0.0;4;4;188.55;-0.117766;-0.0335882;671.038;688.511;851.958;111.635;179.617;23.038;321.875;463.828;611.018;651.841;694.076;875.183;447.491;233.978;170.606;969.942;711.454;553.304;529.639
1.0;0.0;-0.027329979464411736;0.0;4;4;188.854;-0.109939;-0.0272202;66.621;684.716;850.251;111.803;18.123;233.661;326.851;468.042;614.381;654.998;697.035;877.504;417.769;229.759;168.829;969.091;713.699;557.145;534.234
1.0;0.0;-0.02680223062634468;0.0;4;4;189.163;-0.102838;-0.0222454;661.867;681.154;848.171;111.839;182.369;23.612;329.673;469.382;614.375;654.682;696.427;875.922;408.375;226.872;167.676;969.531;716.242;560.767;53.843
1.0;0.0;-0.027692552655935287;0.0;4;4;189.473;-0.0964994;-0.0182406;658.009;677.908;84.602;111.807;183.206;23.803;33.097;468.727;61.204;651.962;693.344;871.632;408.318;224.791;166.891;970.567;718.782;564.074;542.191
1.0;0.0;-0.029538704082369804;0.0;4;4;189.784;-0.0909323;-0.0148562;654.632;675.037;844.038;11.176;183.895;239.627;33.126;466.791;60.822;647.711;688.682;865.605;416.193;223.138;166.281;971.669;72.109;567.001;545.501
1.0;0.0;-0.03214101493358612;0.0;4;4;190.096;-0.0861218;-0.0118021;651.718;672.582;842.415;11.174;184.565;240.855;330.954;464.148;603.596;642.631;683.172;858.643;438.266;221.635;165.705;972.437;7.23;56.951;548.365
1.0;0.0;-0.09968594461679459;0.0;4;4;190.408;-0.0820478;-0.00883138;649.254;67.057;841.306;111.784;185.332;241.818;330.383;461.257;598.724;637.299;677.404;851.403;109.345;220.188;165.046;972.544;724.377;571.575;550.793
1.0;0.0;-0.10054734349250793;0.0;4;4;190.702;-0.0788473;-0.00457323;647.315;66.933;84.178;112.124;186.914;243.654;331.267;460.545;596.573;634.811;674.594;847.502;108.866;217.721;163.654;969.933;724.275;572.896;552.697
1.0;0.0;-0.09916462004184723;0.0;4;4;190.986;-0.0767191;0.00192189;646.033;669.167;844.698;112.942;18.989;247.152;334.759;463.626;599.147;637.251;676.908;849.404;109.031;213.387;161.119;963.173;721.992;573.216;55.397
1.0;0.0;-0.028632555156946182;0.0;4;4;191.266;-0.0757037;0.00988567;645.454;669.998;849.628;114.143;193.797;251.709;339.912;469.135;60.475;642.868;682.534;855.081;38.395;207.952;157.868;953.462;718.029;572.652;554.605
1.0;0.0;-0.025337722152471542;0.0;4;4;191.561;-0.0756842;0.0173407;645.508;671.399;855.094;115.399;197.317;255.707;344.277;473.608;609.139;647.225;686.865;859.339;360.855;203.127;15.48;94.367;713.688;571.584;554.673
1.0;0.0;-0.024615583941340446;0.0;4;4;191.864;-0.0765638;0.02288;646.107;673.026;859.946;116.451;199.661;257.973;346.111;474.586;609.299;647.187;68.664;858.487;353.319;199.967;152.454;935.651;709.835;57.026;554.207
1.0;0.0;-0.025621000677347183;0.0;4;4;192.17;-0.0783325;0.0270692;647.237;674.965;864.549;117.381;201.132;25.898;34.614;473.111;606.488;644.064;683.213;854.035;354.325;197.972;150.587;928.574;706.113;568.593;553.203
1.0;0.0;-0.027796544134616852;0.0;4;4;192.478;-0.0810056;0.0303828;648.903;677.309;86.925;118.266;202.003;259.145;344.997;470.058;601.771;638.954;677.724;847.265;362.458;19.677;149.123;921.766;702.222;566.498;551.651
1.0;0.0;-0.030780507251620293;0.0;4;4;192.789;-0.0845574;0.0332103;651.093;680.116;874.315;119.169;202.492;258.805;343.185;466.131;596.004;632.751;671.106;839.198;380.134;196.082;147.933;914.742;697.954;563.935;549.569
1.0;0.0;-0.10158226639032364;0.0;4;4;193.099;-0.0889374;0.0359199;653.784;683.428;879.989;120.146;202.794;258.256;341.145;461.959;589.962;626.264;664.191;83.08;106.707;19.565;146.886;907.096;693.145;560.885;54.699
1.0;0.0;-0.1028735414147377;0.0;4;4;193.39;-0.0942624;0.0399189;657.081;687.619;887.502;121.343;203.657;258.597;340.505;459.842;586.511;62.249;660.105;825.646;106.104;194.301;145.413;89.705;686.957;5.571;543.876
1.0;0.0;-0.10195373743772507;0.0;4;4;193.671;-0.100711;0.0462333;661.133;693.047;897.906;122.909;205.624;26.062;34.241;461.389;587.667;623.545;661.068;826.312;106.156;191.146;14.309;883.356;678.766;552.358;540.151
1.0;0.0;-0.030529342591762543;0.0;4;4;193.948;-0.108302;0.0541365;665.957;699.608;910.758;124.718;20.833;263.763;346.018;46.54;591.933;627.871;665.451;830.936;366.428;186.847;140.229;867.214;669.021;546.766;535.804
1.0;0.0;-0.02763710357248783;0.0;4;4;194.239;-0.116971;0.0616443;671.458;706.835;92.369;126.397;210.744;266.506;349.069;46.867;59.531;631.273;66.888;834.496;34.341;183.017;137.611;851.871;658.822;54.061;530.825
1.0;0.0;-0.02721443772315979;0.0;4;4;194.538;-0.126565;0.0673144;677.474;714.275;934.474;127.649;212.085;267.701;349.889;468.845;594.873;630.687;668.154;833.309;33.85;180.728;135.772;839.145;648.955;53.413;52.525
1.0;0.0;-0.02845410257577896;0.0;4;4;194.841;-0.13713;0.0716968;684.035;722.061;943.589;128.581;212.648;267.795;349.137;466.855;591.769;627.318;664.525;828.797;344.007;179.518;134.485;82.834;639.523;52.722;519.056
1.0;0.0;-0.03093786910176277;0.0;4;4;195.147;-0.148645;0.0752569;691.143;730.008;951.425;129.281;212.688;267.163;347.378;463.489;586.974;622.175;659.051;822.159;362.143;179.058;133.584;818.951;630.903;519.832;512.263
1.0;0.0;-0.12698616087436676;0.0;4;4;195.454;-0.161084;0.0783316;698.779;737.452;958.266;129.814;212.386;266.076;345.007;459.312;581.181;615.992;652.487;814.266;104.705;179.129;132.961;810.644;622.967;512.068;504.898
1.0;0.0;-0.12812763452529907;0.0;4;4;195.738;-0.174192;0.0767081;706.499;744.821;965.566;130.487;212.547;265.706;343.732;456.732;577.418;611.942;648.158;808.968;104.096;178.508;132.021;801.638;614.886;504.399;496.997
1.0;0.0;-0.12740449607372284;0.0;4;4;195.999;-0.186996;0.0753698;714.131;752.587;97.477;131.602;213.937;267.154;345.159;458.025;578.558;613.043;649.229;809.975;104.207;175.964;130.186;790.211;605.862;496.704;48.924
1.0;0.0;-0.053917624056339264;0.0;4;4;196.262;-0.199427;0.0759989;721.643;760.618;985.411;133.055;216.272;269.999;348.657;462.288;58.347;618.117;654.466;815.863;353.769;172.022;127.702;777.064;596.208;489.044;481.781
1.0;0.0;-0.02706071175634861;0.0;4;4;196.539;-0.211451;0.076543;728.906;768.372;995.648;134.447;218.496;272.703;35.197;466.317;588.106;622.908;65.941;821.429;323.747;168.334;125.348;764.457;586.915;481.639;474.565
1.0;0.0;-0.02598903700709343;0.0;4;4;196.82;-0.222921;0.0752258;735.736;775.285;100.375;135.416;219.671;273.905;353.125;467.332;588.983;623.756;660.235;822.222;315.805;166.162;123.747;754.321;578.873;474.753;467.612
1.0;0.0;-0.026772821322083473;0.0;4;4;197.113;-0.23379;0.0723883;742.126;781.433;101.001;136.029;219.985;273.889;352.544;465.931;586.848;621.449;657.758;819.193;318.836;165.185;12.275;746.228;571.908;468.368;460.971
1.0;0.0;-0.052835334092378616;0.0;4;4;197.416;-0.244052;0.0683084;748.093;786.877;101.466;136.334;219.576;272.859;35.052;46.253;582.223;616.524;652.547;812.978;33.494;165.237;122.275;739.922;565.916;462.468;454.662
1.0;0.0;-0.12655682861804962;0.0;4;4;197.711;-0.253771;0.0638227;753.725;791.861;101.845;136.498;218.877;271.438;347.969;458.415;576.702;610.661;646.352;805.616;103.731;165.762;122.041;734.553;5.605;456.937;448.679
1.0;0.0;-0.12737978994846344;0.0;4;4;197.976;-0.263064;0.0607723;759.174;796.949;102.321;136.898;218.853;271.019;346.908;456.445;573.917;607.678;64.318;801.803;103.303;165.334;121.369;728.113;554.748;45.153;443.004
1.0;0.0;-0.12683120369911194;0.0;4;4;198.24;-0.272057;0.0596861;764.531;802.348;102.947;137.642;219.762;271.969;34.786;457.359;574.805;608.566;644.072;802.783;103.43;163.514;120.059;71.998;548.357;446.117;437.567
1.0;0.0;-0.053797077387571335;0.0;4;4;198.494;-0.280759;0.0599577;769.772;807.891;103.666;138.607;221.278;273.804;350.121;460.157;578.104;61.2;647.644;806.936;340.842;160.829;118.354;710.857;54.163;440.753;432.343
1.0;0.0;-0.05133235082030296;0.0;4;4;198.749;-0.289136;0.0604341;774.828;813.291;104.381;139.584;222.863;275.758;352.573;463.247;581.788;615.843;651.648;811.611;315.084;158.102;116.639;701.862;535.053;435.574;427.321
1.0;0.0;-0.050201449543237686;0.0;4;4;199.026;-0.297099;0.0598247;779.587;818.161;104.968;140.313;223.856;276.876;353.829;46.467;583.383;617.488;65.335;813.597;305.465;156.246;115.356;694.297;529.237;430.743;422.517
1.0;0.0;-0.05024399608373642;0.0;4;4;199.305;-0.304688;0.0581503;784.074;822.501;105.421;140.783;224.227;277.111;353.828;464.329;582.761;616.807;652.613;812.735;30.473;155.253;114.504;688.156;524.156;426.242;417.914
1.0;0.0;-0.050971467047929764;0.0;4;4;199.575;-0.311897;0.0558149;788.307;826.435;105.786;141.089;224.222;276.826;353.092;46.297;580.863;614.783;650.474;81.023;309.264;154.786;113.923;68.297;51.961;422.029;413.522
1.0;0.0;-0.05213262885808945;0.0;4;4;199.859;-0.318723;0.0531149;792.296;830.045;10.609;14.129;223.995;276.238;351.942;461.047;578.265;612.025;647.564;806.821;318.542;154.649;113.512;67.846;515.477;418.084;40.936
1.0;0.0;-0.05406372994184494;0.0;4;4;200.143;-0.325147;0.0500158;796.034;833.289;10.632;141.364;22.349;275.271;350.263;458.397;574.754;608.307;643.645;802.229;341.343;154.938;11.332;67.475;511.819;41.442;405.434
0.9999999403953552;0.0;-0.12677903473377228;0.0;4;4;200.417;-0.331177;0.0468258;799.539;836.265;106.513;141.383;22.29;274.203;348.459;45.559;571.055;60.439;63.952;797.398;102.972;155.398;113.223;671.499;508.482;411.006;401.747
0.9999999403953552;0.0;-0.12729647755622864;0.0;4;4;200.681;-0.33685;0.0446725;802.874;839.289;106.774;141.571;222.785;27.383;347.688;454.278;569.277;602.504;637.537;795.113;102.734;155.203;112.835;66.759;504.977;407.714;398.297
0.9999999403953552;0.0;-0.12680684030056;0.0;4;4;200.93;-0.342308;0.0440608;806.129;842.558;107.151;142.024;223.367;274.472;348.402;455.095;570.234;60.351;638.596;796.457;102.921;153.985;111.987;662.489;501.025;404.411;395.009
0.9999999403953552;0.0;-0.053963981568813324;0.0;4;4;201.161;-0.3476;0.0447165;809.331;84.604;107.631;142.705;224.548;27.598;350.383;457.734;573.533;606.991;642.261;800.911;340.317;15.192;110.753;65.639;496.693;401.094;391.841
0.9999999403953552;0.0;-0.05150710791349411;0.0;4;4;201.418;-0.352603;0.0455304;812.363;849.394;108.107;143.394;225.784;277.578;352.511;460.598;577.139;610.797;646.273;805.794;310.605;149.841;109.521;650.438;492.515;397.942;388.852
0.9999999403953552;0.0;-0.05078259855508804;0.0;4;4;201.684;-0.357325;0.0450273;815.181;852.228;108.436;143.794;226.316;278.178;353.203;461.436;578.162;611.883;64.743;807.289;304.153;148.772;108.777;645.996;489.082;395.082;386.005
0.9999999403953552;0.0;-0.05116521567106247;0.0;4;4;201.945;-0.36174;0.0434904;81.778;854.602;108.648;143.962;226.292;277.995;352.775;460.698;577.185;610.859;646.365;806.162;307.384;148.483;108.416;642.791;486.287;392.502;383.328
0.9999998807907104;0.0;-0.05214357376098633;0.0;4;4;202.217;-0.365827;0.0414413;820.164;856.652;10.879;144.004;225.985;277.419;351.795;459.186;575.233;608.808;644.223;803.765;317.103;148.611;108.267;640.356;483.918;390.169;380.838
0.9999998211860657;0.0;-0.05435963347554207;0.0;4;4;202.491;-0.369624;0.038825;822.365;858.371;108.855;143.902;22.535;276.385;350.167;456.763;572.124;605.536;640.796;799.837;353.534;149.235;108.361;638.729;482.003;388.066;378.519
0.9999996423721313;0.0;-0.1267273724079132;0.0;4;4;202.758;-0.373075;0.0359119;82.435;859.798;108.866;143.709;224.525;275.095;348.185;453.854;568.398;601.612;636.686;795.097;103.006;150.188;108.621;637.732;480.467;386.203;376.404
0.9999993443489075;0.0;-0.12735618650913239;0.0;4;4;203.012;-0.376287;0.0339668;826.225;861.331;108.949;143.684;224.153;274.465;347.172;452.344;566.475;599.598;634.586;792.768;102.773;150.519;108.606;636.084;478.722;384.399;374.449
0.9999992847442627;0.0;-0.12702105939388275;0.0;4;4;203.252;-0.379328;0.0334909;82.804;86.312;109.149;143.918;224.454;274.805;347.578;452.874;567.192;600.378;635.438;79.398;102.957;149.867;108.148;63.329;476.543;382.565;372.617
0.9999994039535522;0.0;-0.12591952085494995;0.0;4;4;203.477;-0.382278;0.034175;829.828;865.133;109.446;144.363;225.294;275.923;349.117;45.504;57.002;603.393;638.646;798.023;103.475;14.843;107.336;629.566;473.992;380.684;370.854
0.9999996423721313;0.0;-0.05181477591395378;0.0;4;4;203.703;-0.38517;0.0359182;831.612;867.387;109.837;145.012;226.659;277.794;351.757;458.781;574.884;60.856;644.125;804.788;316.551;146.288;106.196;624.954;471.074;378.743;369.142
0.9999997615814209;0.0;-0.04959292337298393;0.0;4;4;203.945;-0.387909;0.0371487;833.293;86.942;110.169;145.546;227.753;279.285;35.385;461.755;578.762;612.688;64.851;81.025;296.407;144.588;105.265;620.982;468.481;376.944;367.514
0.9999997019767761;0.0;-0.049045201390981674;0.0;4;4;204.194;-0.390439;0.036858;834.804;870.929;110.345;145.764;228.066;279.664;354.341;462.444;579.711;613.721;649.636;81.182;292.655;143.985;104.855;618.579;466.633;37.541;36.599
0.9999995827674866;0.0;-0.04946185275912285;0.0;4;4;204.452;-0.392769;0.0355927;836.166;872.072;110.418;145.776;227.884;279.342;353.822;461.696;578.823;612.813;648.712;810.952;29.632;144.062;104.776;617.213;465.298;374.087;364.574
0.9999992251396179;0.0;-0.05087116360664368;0.0;4;4;204.716;-0.394869;0.0334346;837.369;872.847;110.392;145.591;227.229;27.835;352.341;459.583;57.618;610.049;645.839;807.749;309.434;144.812;105.021;616.861;464.474;37.298;363.286
0.9999985694885254;0.0;-0.12475945055484772;0.0;4;4;204.978;-0.396749;0.0306816;838.426;873.331;110.293;145.269;226.252;276.905;35.021;456.542;572.344;606.027;641.633;802.949;104.326;146.061;105.507;617.288;464.058;372.066;362.125
0.9999973177909851;0.0;-0.12561103701591492;0.0;4;4;205.223;-0.398476;0.0286517;839.413;873.913;110.251;145.076;22.562;275.963;34.882;45.457;569.894;603.466;638.973;800.001;104.027;146.865;105.789;617.218;463.476;371.181;361.066
0.9999967217445374;0.0;-0.12552349269390106;0.0;4;4;205.455;-0.400139;0.0280305;840.398;874.805;110.331;145.145;225.655;275.979;348.825;45.461;570.044;603.664;639.226;800.564;104.142;146.709;105.636;615.973;462.406;37.021;360.062
0.999997079372406;0.0;-0.12470094859600067;0.0;4;4;205.677;-0.401738;0.0285281;84.137;875.926;110.504;145.418;226.209;276.742;349.919;456.225;572.243;606.029;64.177;803.888;104.584;145.806;105.143;613.824;460.971;369.177;359.106
0.999998152256012;0.0;-0.050689127296209335;0.0;4;4;205.894;-0.403341;0.030056;842.368;877.314;110.774;145.894;227.277;278.242;352.089;45.939;576.449;610.521;646.558;809.916;312.117;144.194;104.322;610.761;459.137;36.805;358.162
0.9999988675117493;0.0;-0.04882579296827316;0.0;4;4;206.131;-0.404841;0.0311619;843.294;878.537;110.998;146.279;228.128;279.437;353.821;461.933;579.849;614.167;650.451;814.874;296.069;142.927;10.366;608.187;457.547;367.026;357.274
0.9999986886978149;0.0;-0.04856434836983681;0.0;4;4;206.377;-0.406156;0.0307906;844.073;879.265;111.071;146.357;228.223;279.552;353.992;462.235;580.365;614.754;651.123;815.959;294.809;142.719;103.502;607.107;456.666;366.246;356.479
0.9999979734420776;0.0;-0.049284059554338455;0.0;4;4;206.629;-0.4073;0.0294468;84.473;879.652;111.045;146.235;227.831;278.976;353.161;461.105;579.034;613.385;649.727;814.571;301.582;14.319;103.669;607.022;456.263;365.656;355.779
0.9999958872795105;0.0;-0.05098468065261841;0.0;4;4;206.887;-0.408267;0.0273004;845.261;879.727;110.932;145.941;227.024;277.812;351.479;458.752;576.119;610.345;646.565;811.056;320.055;144.266;104.125;607.828;456.303;36.525;355.174
0.9999902844429016;0.0;-0.12461218237876892;0.0;4;4;207.145;-0.409017;0.0246477;845.656;87.954;110.755;145.527;225.939;276.255;349.236;455.599;572.167;606.201;642.243;806.136;105.16;145.798;104.797;609.328;456.715;365.024;3.547
0.9999857544898987;0.0;-0.12549227476119995;0.0;4;4;207.383;-0.409632;0.0227712;845.988;879.471;110.641;145.254;225.225;275.239;347.785;453.594;56.971;603.647;639.594;803.238;104.871;146.839;105.249;610.285;456.931;364.816;354.314
0.9999833703041077;0.0;-0.12534864246845245;0.0;4;4;207.608;-0.410207;0.0224155;846.327;87.975;11.066;145.265;225.231;275.256;347.846;45.378;570.106;604.114;640.144;804.217;105.042;146.821;105.218;609.944;456.601;364.488;353.967
0.9999862909317017;0.0;-0.12441341578960419;0.0;4;4;207.824;-0.410767;0.0232456;846.678;880.304;110.782;145.496;225.791;276.069;349.072;455.656;572.707;606.923;643.174;808.193;105.569;14.598;104.817;60.859;455.849;364.067;353.638
0.999991774559021;0.0;-0.050595223903656006;0.0;4;4;208.033;-0.411352;0.0250715;847.064;881.122;110.999;145.925;226.848;277.599;351.344;459.047;577.283;61.183;648.417;814.855;322.463;144.438;10.409;606.327;454.693;363.543;353.302
0.999994158744812;0.0;-0.048562247306108475;0.0;4;4;208.263;-0.41187;0.0264173;847.404;88.179;111.168;146.256;22.767;278.792;35.313;461.741;580.955;615.773;652.644;820.285;302.876;143.278;103.536;604.564;453.772;363.098;353.003
0.9999947547912598;0.0;-0.0482267364859581;0.0;4;4;208.503;-0.412264;0.0262737;847.636;882.001;11.119;146.286;227.742;278.912;353.352;462.178;581.691;616.609;653.587;821.751;301.159;143.182;103.482;604.247;453.517;362.868;352.765
0.9999919533729553;0.0;-0.04896385222673416;0.0;4;4;208.748;-0.412504;0.0251027;847.757;881.866;111.109;146.108;227.303;278.305;352.517;461.086;580.445;615.342;652.308;82.054;308.929;143.811;103.772;604.966;453.754;362.824;352.611
0.9999840259552002;0.0;-0.05077918991446495;0.0;4;4;209.0;-0.412575;0.0231209;84.776;88.143;110.942;145.757;226.449;277.103;350.818;458.748;57.758;612.355;649.214;817.135;331.457;145.056;104.354;606.575;45.443;362.956;352.551
0.9999706745147705;0.0;-0.12409478425979614;0.0;4;4;209.251;-0.412488;0.02065;847.665;880.774;110.718;145.296;225.334;275.533;348.587;45.564;573.706;608.303;64.499;812.353;106.405;146.738;105.138;608.808;455.426;363.234;352.583
0.9999473690986633;0.0;-0.12495476007461548;0.0;4;4;209.482;-0.41232;0.018955;847.539;880.266;11.056;144.982;224.595;274.509;347.159;453.702;571.361;605.869;642.475;809.647;106.144;147.906;105.689;61.044;456.186;363.492;352.672
0.9999412894248962;0.0;-0.12474164366722107;0.0;4;4;209.7;-0.412148;0.0188298;847.432;880.136;110.542;144.962;22.46;274.555;347.299;454.048;572.007;606.615;64.333;811.033;106.368;147.951;105.732;610.688;456.355;363.609;352.776
0.9999549388885498;0.0;-0.12368782609701157;0.0;4;4;209.908;-0.412005;0.0199368;847.363;880.318;110.634;145.174;22.519;27.544;348.669;456.189;575.008;60.986;646.831;815.645;106.977;147.111;105.373;609.826;456.042;363.597;352.869
0.9999740719795227;0.0;-0.04989120364189148;0.0;4;4;210.111;-0.411926;0.0219538;847.351;880.764;110.815;145.571;22.624;276.989;351.014;45.975;579.865;61.508;652.423;822.789;328.251;14.561;104.707;608.085;455.328;36.346;35.293
0.999985933303833;0.0;-0.04777253791689873;0.0;4;4;210.333;-0.411835;0.0234561;847.324;881.085;11.095;145.869;227.045;278.184;352.842;462.558;58.374;619.252;656.909;828.583;307.444;144.509;104.217;606.821;454.819;363.377;352.998
0.9999845623970032;0.0;-0.04740437865257263;0.0;4;4;210.566;-0.411619;0.0234478;847.194;880.949;110.937;145.864;227.093;278.295;353.082;46.306;584.599;620.226;658.005;830.276;305.592;14.45;104.237;607.023;454.985;363.513;353.128
0.9999765753746033;0.0;-0.04815228283405304;0.0;4;4;210.806;-0.411308;0.022377;846.988;880.499;110.823;14.565;226.623;277.661;35.223;461.971;583.378;618.988;656.764;829.137;313.671;14.523;104.604;608.246;455.617;363.803;353.305
0.9999635219573975;0.0;-0.04998326674103737;0.0;4;4;211.051;-0.410881;0.0205038;846.698;879.785;110.628;145.271;225.743;27.644;35.052;459.631;580.516;616.011;653.682;825.756;33.679;146.575;105.258;610.302;45.665;364.235;353.546
0.9999169111251831;0.0;-0.12322109192609787;0.0;4;4;211.296;-0.410301;0.0181646;846.315;878.857;110.378;144.788;224.619;274.872;348.306;456.557;576.691;61.201;649.511;821.054;107.988;148.336;106.107;612.965;457.988;364.809;353.879
0.9998539090156555;0.0;-0.12405906617641449;0.0;4;4;211.521;-0.409673;0.0166013;845.915;8.781;110.198;144.454;223.876;273.857;346.904;454.671;574.428;609.666;647.097;818.483;107.744;149.564;106.711;614.981;459.064;365.344;354.247
0.9998447299003601;0.0;-0.12376376986503601;0.0;4;4;211.732;-0.409073;0.0166762;845.555;87.775;110.163;144.427;223.909;273.958;347.149;455.202;575.341;610.701;648.265;820.285;108.022;14.96;106.776;61.551;459.494;365.706;354.607
0.9999120235443115;0.0;-0.12257593125104904;0.0;4;4;211.932;-0.408539;0.0180211;845.253;877.742;110.246;144.644;224.555;274.944;348.693;457.633;578.764;614.406;652.264;825.542;108.712;148.691;106.409;61.484;459.391;365.912;354.935
0.9999526143074036;0.0;-0.04846825823187828;0.0;4;4;212.129;-0.408096;0.0202413;845.024;87.801;110.417;145.043;22.565;276.578;351.193;461.468;584.031;620.073;658.338;833.324;326.432;147.135;105.738;613.278;458.872;36.598;355.217
0.9999781847000122;0.0;-0.019718525931239128;0.0;4;4;212.319;-0.407822;0.0229421;844.905;878.502;110.643;145.548;227.007;278.583;354.237;466.095;590.324;626.826;665.565;842.487;299.133;145.259;104.899;611.144;458.051;365.901;355.403
0.99998539686203;0.0;-0.017562994733452797;0.0;4;4;212.533;-0.407598;0.024472;844.801;878.744;110.769;145.838;227.809;279.786;356.094;468.975;594.319;631.133;670.196;848.483;288.063;144.211;104.434;610.004;45.764;365.901;355.551
